2024-10-06 18:23:10,354 - INFO - Début de la mise à jour des 2618 lignes.
2024-10-06 18:33:19,433 - INFO - Ligne 177/2618 : DateTime généré 2021-01-01 01:00:00
2024-10-06 18:33:19,447 - INFO - Succès : Mise à jour effectuée pour Latitude 47.1372157133461, Longitude 4.95057959817132
2024-10-06 18:33:19,448 - INFO - Ligne 178/2618 : DateTime généré 2020-04-21 08:00:00
2024-10-06 18:33:19,468 - INFO - Succès : Mise à jour effectuée pour Latitude 43.457222, Longitude 4.426667
2024-10-06 18:33:19,468 - INFO - Ligne 179/2618 : DateTime généré 2019-08-08 09:00:00
2024-10-06 18:33:19,488 - INFO - Succès : Mise à jour effectuée pour Latitude 14.7549926623185, Longitude -61.1788641096759
2024-10-06 18:33:19,489 - INFO - Ligne 180/2618 : DateTime généré 2019-07-04 12:00:00
2024-10-06 18:33:19,510 - INFO - Succès : Mise à jour effectuée pour Latitude 43.8291454141088, Longitude 4.64295152912459
2024-10-06 18:33:19,512 - INFO - Ligne 181/2618 : DateTime généré 2018-04-25 02:00:00
2024-10-06 18:33:19,532 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8594439994682, Longitude 2.351111
2024-10-06 18:33:19,533 - INFO - Ligne 182/2618 : DateTime généré 2018-04-25 02:00:00
2024-10-06 18:33:19,553 - INFO - Succès : Mise à jour effectuée pour Latitude 47.8374309994659, Longitude 1.944611
2024-10-06 18:33:19,554 - INFO - Ligne 183/2618 : DateTime généré 2018-04-23 13:00:00
2024-10-06 18:33:19,570 - INFO - Succès : Mise à jour effectuée pour Latitude 50.438677999473, Longitude 3.433458
2024-10-06 18:33:19,571 - INFO - Ligne 184/2618 : DateTime généré 2018-04-25 02:00:00
2024-10-06 18:33:19,594 - INFO - Succès : Mise à jour effectuée pour Latitude 47.5946059994655, Longitude 1.303647
2024-10-06 18:33:19,594 - INFO - Ligne 185/2618 : DateTime généré 2018-04-25 02:00:00
2024-10-06 18:33:19,607 - INFO - Succès : Mise à jour effectuée pour Latitude 47.0826499994647, Longitude 2.404492
2024-10-06 18:33:19,608 - INFO - Ligne 186/2618 : DateTime généré 2018-04-25 02:00:00
2024-10-06 18:33:19,625 - INFO - Succès : Mise à jour effectuée pour Latitude 50.6938919994739, Longitude 1.576389
2024-10-06 18:33:19,626 - INFO - Ligne 187/2618 : DateTime généré 2018-02-13 08:00:00
2024-10-06 18:33:19,638 - INFO - Succès : Mise à jour effectuée pour Latitude 45.1904389994632, Longitude 5.686964
2024-10-06 18:33:19,638 - INFO - Ligne 188/2618 : DateTime généré 2016-12-04 19:00:00
2024-10-06 18:33:19,650 - INFO - Succès : Mise à jour effectuée pour Latitude 49.0202023170884, Longitude 1.13871343730275
2024-10-06 18:33:19,651 - INFO - Ligne 189/2618 : DateTime généré 2024-03-11 09:00:00
2024-10-06 18:33:19,668 - INFO - Succès : Mise à jour effectuée pour Latitude 48.590429999772, Longitude 7.74498300033633
2024-10-06 18:33:19,669 - INFO - Ligne 190/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:19,694 - INFO - Succès : Mise à jour effectuée pour Latitude 47.6200200000515, Longitude 6.15764199975499
2024-10-06 18:33:19,695 - INFO - Ligne 191/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:19,714 - INFO - Succès : Mise à jour effectuée pour Latitude 45.1587370002402, Longitude 1.53725900002356
2024-10-06 18:33:19,715 - INFO - Ligne 192/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:19,738 - INFO - Succès : Mise à jour effectuée pour Latitude 43.4112300000173, Longitude -0.617727999921422
2024-10-06 18:33:19,738 - INFO - Ligne 193/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:19,760 - INFO - Succès : Mise à jour effectuée pour Latitude 49.3048700002814, Longitude 1.2143670002142
2024-10-06 18:33:19,761 - INFO - Ligne 194/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:19,773 - INFO - Succès : Mise à jour effectuée pour Latitude 45.042500000017, Longitude 5.04429999992356
2024-10-06 18:33:19,775 - INFO - Ligne 195/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:19,787 - INFO - Succès : Mise à jour effectuée pour Latitude 45.6750000001249, Longitude 6.38972200044397
2024-10-06 18:33:19,788 - INFO - Ligne 196/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:19,805 - INFO - Succès : Mise à jour effectuée pour Latitude 49.1874199998884, Longitude 6.91086700017932
2024-10-06 18:33:19,806 - INFO - Ligne 197/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:19,823 - INFO - Succès : Mise à jour effectuée pour Latitude 47.6406669998236, Longitude 6.85927800027395
2024-10-06 18:33:19,823 - INFO - Ligne 198/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:19,838 - INFO - Succès : Mise à jour effectuée pour Latitude 47.1472500000899, Longitude 5.55611699974981
2024-10-06 18:33:19,839 - INFO - Ligne 199/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:19,851 - INFO - Succès : Mise à jour effectuée pour Latitude 46.1736200000662, Longitude 1.87302399978817
2024-10-06 18:33:19,851 - INFO - Ligne 200/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:19,870 - INFO - Succès : Mise à jour effectuée pour Latitude 47.325745000116, Longitude 5.04105600017628
2024-10-06 18:33:19,871 - INFO - Ligne 201/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:19,895 - INFO - Succès : Mise à jour effectuée pour Latitude 48.4491579997343, Longitude 1.49246899995736
2024-10-06 18:33:19,895 - INFO - Ligne 202/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:19,916 - INFO - Succès : Mise à jour effectuée pour Latitude 43.6751139999298, Longitude 4.62921000022341
2024-10-06 18:33:19,917 - INFO - Ligne 203/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:19,938 - INFO - Succès : Mise à jour effectuée pour Latitude 47.3441400000065, Longitude 0.653778000432585
2024-10-06 18:33:19,938 - INFO - Ligne 204/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:19,957 - INFO - Succès : Mise à jour effectuée pour Latitude 47.3512879997476, Longitude 6.35972199975944
2024-10-06 18:33:19,959 - INFO - Ligne 205/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:19,976 - INFO - Succès : Mise à jour effectuée pour Latitude 45.2626650002923, Longitude 1.76275199968717
2024-10-06 18:33:19,977 - INFO - Ligne 206/2618 : DateTime généré 2024-01-31 09:00:00
2024-10-06 18:33:19,990 - INFO - Succès : Mise à jour effectuée pour Latitude 43.9334750001492, Longitude 5.71180900010387
2024-10-06 18:33:19,991 - INFO - Ligne 207/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:20,005 - INFO - Succès : Mise à jour effectuée pour Latitude 47.9589729999032, Longitude 2.00927799980123
2024-10-06 18:33:20,006 - INFO - Ligne 208/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:20,018 - INFO - Succès : Mise à jour effectuée pour Latitude 46.5869600000919, Longitude 0.358457999723541
2024-10-06 18:33:20,019 - INFO - Ligne 209/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:20,032 - INFO - Succès : Mise à jour effectuée pour Latitude 48.0828820001711, Longitude -1.83458300019766
2024-10-06 18:33:20,033 - INFO - Ligne 210/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:20,045 - INFO - Succès : Mise à jour effectuée pour Latitude 47.07504299984, Longitude 2.40718299994408
2024-10-06 18:33:20,047 - INFO - Ligne 211/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:20,060 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8733330000044, Longitude 2.33027800029853
2024-10-06 18:33:20,061 - INFO - Ligne 212/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:20,082 - INFO - Succès : Mise à jour effectuée pour Latitude 45.6474269998404, Longitude 0.16716199982047
2024-10-06 18:33:20,082 - INFO - Ligne 213/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:20,101 - INFO - Succès : Mise à jour effectuée pour Latitude 49.1516700001407, Longitude -0.352777999792764
2024-10-06 18:33:20,103 - INFO - Ligne 214/2618 : DateTime généré 2020-02-25 09:00:00
2024-10-06 18:33:20,121 - INFO - Succès : Mise à jour effectuée pour Latitude 47.5949129999996, Longitude 7.56817499969113
2024-10-06 18:33:20,122 - INFO - Ligne 215/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:20,143 - INFO - Succès : Mise à jour effectuée pour Latitude 42.6955000001482, Longitude 2.90052999972499
2024-10-06 18:33:20,143 - INFO - Ligne 216/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:20,164 - INFO - Succès : Mise à jour effectuée pour Latitude 50.4491399998364, Longitude 2.89999999999557
2024-10-06 18:33:20,164 - INFO - Ligne 217/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:20,179 - INFO - Succès : Mise à jour effectuée pour Latitude 47.2346099999514, Longitude 6.07647200036306
2024-10-06 18:33:20,179 - INFO - Ligne 218/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:20,193 - INFO - Succès : Mise à jour effectuée pour Latitude 44.9002950000358, Longitude -0.515834999700427
2024-10-06 18:33:20,193 - INFO - Ligne 219/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:20,206 - INFO - Succès : Mise à jour effectuée pour Latitude 45.7577319999332, Longitude 4.85421400016547
2024-10-06 18:33:20,207 - INFO - Ligne 220/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:20,219 - INFO - Succès : Mise à jour effectuée pour Latitude 49.1922200000328, Longitude -0.391111000326555
2024-10-06 18:33:20,220 - INFO - Ligne 221/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:20,234 - INFO - Succès : Mise à jour effectuée pour Latitude 47.0967200000337, Longitude 5.49638900016394
2024-10-06 18:33:20,235 - INFO - Ligne 222/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:20,248 - INFO - Succès : Mise à jour effectuée pour Latitude 46.1936899998302, Longitude 6.21485799988769
2024-10-06 18:33:20,248 - INFO - Ligne 223/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:20,260 - INFO - Succès : Mise à jour effectuée pour Latitude 46.1351360000773, Longitude -1.11708600006922
2024-10-06 18:33:20,260 - INFO - Ligne 224/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:20,283 - INFO - Succès : Mise à jour effectuée pour Latitude 43.376278000024, Longitude -0.538206000342397
2024-10-06 18:33:20,284 - INFO - Ligne 225/2618 : DateTime généré 2024-03-11 09:00:00
2024-10-06 18:33:20,308 - INFO - Succès : Mise à jour effectuée pour Latitude 48.5728069998645, Longitude 7.76783299975578
2024-10-06 18:33:20,309 - INFO - Ligne 226/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:20,329 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8372230000981, Longitude 2.39389999991001
2024-10-06 18:33:20,329 - INFO - Ligne 227/2618 : DateTime généré 2019-04-11 10:00:00
2024-10-06 18:33:20,350 - INFO - Succès : Mise à jour effectuée pour Latitude 49.1250800001021, Longitude 6.18121900034399
2024-10-06 18:33:20,351 - INFO - Ligne 228/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:20,370 - INFO - Succès : Mise à jour effectuée pour Latitude 43.5873450000132, Longitude 1.44400300032376
2024-10-06 18:33:20,370 - INFO - Ligne 229/2618 : DateTime généré 2024-03-11 01:00:00
2024-10-06 18:33:20,384 - INFO - Succès : Mise à jour effectuée pour Latitude 50.7754819998265, Longitude 3.12568000015524
2024-10-06 18:33:20,384 - INFO - Ligne 230/2618 : DateTime généré 2023-07-14 11:00:00
2024-10-06 18:33:20,399 - INFO - Succès : Mise à jour effectuée pour Latitude 49.2595520002579, Longitude 2.4743970003557
2024-10-06 18:33:20,399 - INFO - Ligne 231/2618 : DateTime généré 2023-07-14 11:00:00
2024-10-06 18:33:20,413 - INFO - Succès : Mise à jour effectuée pour Latitude 49.2595520002579, Longitude 2.4743970003557
2024-10-06 18:33:20,413 - INFO - Ligne 232/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:20,429 - INFO - Succès : Mise à jour effectuée pour Latitude 47.0544429999979, Longitude -0.886110999943241
2024-10-06 18:33:20,429 - INFO - Ligne 233/2618 : DateTime généré 2024-03-11 07:00:00
2024-10-06 18:33:20,443 - INFO - Succès : Mise à jour effectuée pour Latitude 47.3157270003001, Longitude -2.19076399974636
2024-10-06 18:33:20,444 - INFO - Ligne 234/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:20,456 - INFO - Succès : Mise à jour effectuée pour Latitude 47.2224999999634, Longitude -1.53750000004799
2024-10-06 18:33:20,456 - INFO - Ligne 235/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:20,475 - INFO - Succès : Mise à jour effectuée pour Latitude 51.0327599998369, Longitude 2.33235799993157
2024-10-06 18:33:20,477 - INFO - Ligne 236/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:20,504 - INFO - Succès : Mise à jour effectuée pour Latitude 43.6286999997377, Longitude 0.179069000028201
2024-10-06 18:33:20,506 - INFO - Ligne 237/2618 : DateTime généré 2017-06-20 17:00:00
2024-10-06 18:33:20,524 - INFO - Succès : Mise à jour effectuée pour Latitude 50.9472900000261, Longitude 1.84308000007845
2024-10-06 18:33:20,525 - INFO - Ligne 238/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:20,544 - INFO - Succès : Mise à jour effectuée pour Latitude 45.209365999758, Longitude 6.4803260000502
2024-10-06 18:33:20,545 - INFO - Ligne 239/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:20,564 - INFO - Succès : Mise à jour effectuée pour Latitude 45.7690000000847, Longitude 3.1550000004242
2024-10-06 18:33:20,564 - INFO - Ligne 240/2618 : DateTime généré 2024-09-10 20:00:00
2024-10-06 18:33:20,585 - INFO - Succès : Mise à jour effectuée pour Latitude 46.1304319997242, Longitude 3.42569400005774
2024-10-06 18:33:20,586 - INFO - Ligne 241/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:20,599 - INFO - Succès : Mise à jour effectuée pour Latitude 49.4983000002172, Longitude 0.142706000420907
2024-10-06 18:33:20,600 - INFO - Ligne 242/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:20,614 - INFO - Succès : Mise à jour effectuée pour Latitude 43.2874999999812, Longitude 3.50483999989313
2024-10-06 18:33:20,615 - INFO - Ligne 243/2618 : DateTime généré 2024-03-11 08:00:00
2024-10-06 18:33:20,629 - INFO - Succès : Mise à jour effectuée pour Latitude 43.9496729999063, Longitude 4.80434099984507
2024-10-06 18:33:20,630 - INFO - Ligne 244/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:20,644 - INFO - Succès : Mise à jour effectuée pour Latitude -20.8898930003724, Longitude 55.4688400000578
2024-10-06 18:33:20,644 - INFO - Ligne 245/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:20,664 - INFO - Succès : Mise à jour effectuée pour Latitude 43.5915000003243, Longitude 3.88680999990834
2024-10-06 18:33:20,665 - INFO - Ligne 246/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:20,679 - INFO - Succès : Mise à jour effectuée pour Latitude 49.5036199999966, Longitude 0.266871999577949
2024-10-06 18:33:20,680 - INFO - Ligne 247/2618 : DateTime généré 2024-03-11 08:00:00
2024-10-06 18:33:20,701 - INFO - Succès : Mise à jour effectuée pour Latitude 43.6757999997234, Longitude 4.08838000027485
2024-10-06 18:33:20,701 - INFO - Ligne 248/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:20,726 - INFO - Succès : Mise à jour effectuée pour Latitude 43.3995479999429, Longitude 5.11321400002661
2024-10-06 18:33:20,727 - INFO - Ligne 249/2618 : DateTime généré 2023-04-03 14:00:00
2024-10-06 18:33:20,751 - INFO - Succès : Mise à jour effectuée pour Latitude 50.6700299997373, Longitude 3.07656000004533
2024-10-06 18:33:20,751 - INFO - Ligne 250/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:20,775 - INFO - Succès : Mise à jour effectuée pour Latitude 45.3678200001453, Longitude 4.80514699975902
2024-10-06 18:33:20,776 - INFO - Ligne 251/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:20,797 - INFO - Succès : Mise à jour effectuée pour Latitude 49.40052, Longitude 1.098825
2024-10-06 18:33:20,798 - INFO - Ligne 252/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:20,816 - INFO - Succès : Mise à jour effectuée pour Latitude 49.9025, Longitude 2.3046
2024-10-06 18:33:20,817 - INFO - Ligne 253/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:20,829 - INFO - Succès : Mise à jour effectuée pour Latitude 49.44246, Longitude 1.093694
2024-10-06 18:33:20,830 - INFO - Ligne 254/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:20,844 - INFO - Succès : Mise à jour effectuée pour Latitude 46.58389, Longitude 0.345556
2024-10-06 18:33:20,845 - INFO - Ligne 255/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:20,858 - INFO - Succès : Mise à jour effectuée pour Latitude 43.609974, Longitude 3.898611
2024-10-06 18:33:20,858 - INFO - Ligne 256/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:20,871 - INFO - Succès : Mise à jour effectuée pour Latitude 43.942886, Longitude 4.679686
2024-10-06 18:33:20,872 - INFO - Ligne 257/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:20,884 - INFO - Succès : Mise à jour effectuée pour Latitude 46.5909, Longitude 0.3404
2024-10-06 18:33:20,885 - INFO - Ligne 258/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:20,899 - INFO - Succès : Mise à jour effectuée pour Latitude 46.143173, Longitude -0.396042
2024-10-06 18:33:20,899 - INFO - Ligne 259/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:20,915 - INFO - Succès : Mise à jour effectuée pour Latitude 46.143173, Longitude -0.396042
2024-10-06 18:33:20,916 - INFO - Ligne 260/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:20,938 - INFO - Succès : Mise à jour effectuée pour Latitude 43.410557, Longitude -0.616944
2024-10-06 18:33:20,939 - INFO - Ligne 261/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:20,959 - INFO - Succès : Mise à jour effectuée pour Latitude 43.376945, Longitude -0.609444
2024-10-06 18:33:20,960 - INFO - Ligne 262/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:20,978 - INFO - Succès : Mise à jour effectuée pour Latitude 43.610558, Longitude 2.23
2024-10-06 18:33:20,979 - INFO - Ligne 263/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:20,999 - INFO - Succès : Mise à jour effectuée pour Latitude 43.834404, Longitude 4.374219
2024-10-06 18:33:21,000 - INFO - Ligne 264/2618 : DateTime généré 2024-03-04 07:00:00
2024-10-06 18:33:21,015 - INFO - Succès : Mise à jour effectuée pour Latitude 43.230278, Longitude 0.062222
